id;name;artist;genres;style;resolution;length
Pyx-wNEttEk;Just for Tonight (feat. Chris Brown);migos;Hip Hop;hiphop;640x352;241.881667
Q10AqolSgQg;$;Ty Dolla $ign;Hip-Hop,rap,rnb;hiphop;640x352;206.936
Q4dPrjh9wCc;Vitamin D;Ludacris;rap,ty dolla sign;hiphop;640x352;261.478333
qFJ3VKnwmJw;Soldier;Destiny's Child;R&B;hiphop;480x352;244.042
qH1oww65y1Q;Throw Sum Mo;Rae Sremmurd;Hip Hop;hiphop;640x352;544.831667
qpgTC9MDx1o;Animals;Maroon 5;Pop;pop;640x256;280.102
QptiPrhr6bo;ICE;Kelly Rowland;R&B/Soul/Funk;hiphop;640x352;252.796
QrbZ8UYvi14;Ballin';Young Jeezy;Hip Hop;hiphop;640x352;291.688333
qteSJHiR-ls;Swalla (feat. Nicki Minaj & Ty Dolla $ign);Jason Derulo;Pop;pop;640x352;275.991667
QXEGyrPxEvE;By Chance;Rae Sremmurd;Hip Hop;hiphop;640x352;194.721667
r7Cge4cOo_o;Blasé (feat. Future & Rae Sremmurd);Ty Dolla $ign;Hip Hop;hiphop;640x352;299.095
rFo1UmS4sgE;Over Here;Rae Sremmurd;Hip Hop;hiphop;640x352;303.926
rFSWtsFqKJ4;Gravity (Stuck In The Middle);Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x272;241.348
RH4Kb865AK0;Turning Tables (Glee Cast Version featuring Gwyneth Paltrow);Glee Cast;Pop;pop;640x352;211.60333300000002
rhBwt9mw7Sk;Deuces;Chris Brown;R&B/Soul/Funk;hiphop;640x352;276.132
rhj_GGsb3So;Lil Wayne Remix;NIKSTYLZ;Hip Hop,Pop;hiphop;624x320;273.786
Rl3ELiPXFRo;Gold;Imagine Dragons;Alternative,Pop;rock;640x272;227.602
Rop0lzrsC7s;So Good;Zara Larsson;Ariana Grande,pop,rnb;hiphop;640x352;192.933333
rPZtXYaY4do;Look Alive;Rae Sremmurd;Hip Hop;hiphop;640x240;225.814
rV8NHsmVMPE;Harder To Breathe;Maroon 5;Pop,International Pop;pop;464x352;174.986
rYEDA3JcQqw;Rolling in the Deep;Adele;Pop;pop;640x352;233.94
rZWwH1NJsKs;Skyfall;Madilyn Bailey;Rock;rock;640x352;263.825
s1XozsBN5Z4;Motivation;Kelly Rowland;Pop,Rock,R&B/Soul/Funk;rock;640x272;261.805
s6Nc4qEI3k4;Amsterdam;Imagine Dragons;France,Alternative,Pop,International Pop;rock;640x352;245.272
sAebYQgy4n4;Makes Me Wonder;Maroon 5;Pop,Rock;rock;640x352;222.842
-SBj50bho48;Private Show;T.I.;Hip Hop;hiphop;640x272;359.793
SCv9CkIRUio;Believer;Imagine Dragons;rock,alternative,indie rock;rock;640x352;237.656
se3TUhpn0II;One Touch (feat. AlunaGeorge and Rae Sremmurd);Baauer;Dance;electro;640x352;215.295
-sEvExZNllA;One Wine (feat. Major Lazer);Machel Montano;soca,trinidad,dancehall;electro;640x256;259.575
sGLOE9LVNmc;Take You Down;Chris Brown;R&B/Soul/Funk,Contemporary R&B;hiphop;640x352;228.693
sIWgF4QB89A;Show You;Shawn Mendes;Pop;pop;640x352;180.674
sncDtok7LRE;Hold Me Down;Halsey;halsey,indie,pop;pop;640x352;224.398
sNrNqcKXMKE;Superstar (feat. Ty Dolla $ign);Curren$y;Hip-Hop,rap,Dirty South;hiphop;640x272;249.636667
snTZ7X8OMuc;Saved (feat. E-40);Ty Dolla $ign;R&B;hiphop;640x240;225.28
SS0aCc9e-mQ;Doggin';Sremm Life Crew;Rap/Hip-Hop;hiphop;640x240;225.234
SsAm32tesvg;Just Right For Me;Monica;R&B/Soul/Funk;hiphop;640x256;206.147
SUjitYrRFn0;Friction;Imagine Dragons;Alternative;rock;640x256;202.385
SYbh6ob_R9M;This Could Be Us;Rae Sremmurd;Hip Hop;hiphop;640x256;298.585
_t1gfn9aqiQ;Hello;Nicole Cross;pop,female vocalists,covers;pop;640x352;222.122
T7Z4dU8ZK40;Black and Yellow;Unknown;Hip Hop;hiphop;640x352;217.036667
tdDF39UoZtg;Drive;Halsey;pop,love at first listen,indie;pop;640x352;267.098333
tf_fT3HfHIk;Beautiful People;Chris Brown;Dance;electro;480x352;228.808333
tIDlV6lkcT4;Stitches;Nicole Cross;pop,female vocalists,covers;pop;640x352;193.701
tISjbqqWc7U;Take Over the World;KiD Ink;Hip-Hop,rap,west coast;hiphop;640x352;208.026667
tkClJp0jSgA;Set The Roof;Rae Sremmurd;Hip Hop;hiphop;640x272;208.747
tlnMVb2XVVk;Champion;Chipmunk;Hip-Hop,electronic,dance;hiphop;640x352;242.37
TmJ8wXJ9y3A;Don't You Remember;Adele;Pop;pop;640x256;281.333
-TniSwqqr6s;Low-Key (feat. Ty Dolla $ign & Raw Smoov);Baby Bash;Hip Hop,Pop,R&B/Soul/Funk;hiphop;640x304;221.936
TNsOqVBzrYo;Push;Enrique Iglesias;World,Central America/Carribean,South America,Dance,Pop,Rock;rock;480x352;232.292
TofVHNce9Hg;Hello;Alaine;reggae,dancehall,lovers rock;rock;640x352;290.9
ToP82VUjrNU;Imagine Dragons vs. Ylvis - The Radioactive Fox(Mashup);Imagine Dragons;indie,indie rock,alternative;rock;640x272;188.941
tpleNoWqvsc;Night Riders (feat. Travi$ Scott, 2 Chainz, Pusha T & Mad Cobra);Major Lazer;electronic,dance,Mad Cobra;electro;640x256;234.289
TSNerxNwWtU;I Can Only Imagine;David Guetta;pop,running,7 of 10 stars;pop;640x336;234.82333300000002
tU3p6mz-uxU;It's A Vibe (feat. Ty Dolla $ign, Trey Songz & Jhené Aiko);2 Chainz;Rap/Hip Hop;hiphop;640x352;199.993
TucHVw0NVR8;Set Fire to the Rain;Krizia;Pop;pop;640x352;252.795
u6nuMv6sULw;Battle Cry;Imagine Dragons;Alternative;rock;640x304;287.835
U9FXpzwCyRQ;Extra;K Camp;Hip-Hop,rap,hip hop;hiphop;640x352;240.14
udb1jmH-37I;Daylight;Alex G;Pop;pop;640x288;167.76333300000002
uGCZJvA76LE;Just A Feeling;Maroon 5;Pop;pop;576x272;224.073
UHNNmu2KzW0;Sugar;Maroon 5;Pop;pop;640x320;248.105
UiAujAOzePk;Start A Party;Rae Sremmurd;Hip Hop;hiphop;640x256;216.665
uIsT-9DQMnE;All Back;Chris Brown;R&B/Soul/Funk;hiphop;640x352;282.516667
UkiHbmreLaQ;No Flex Zone;Rae Sremmurd;Hip Hop;hiphop;640x240;231.78
uMhalar35IY;Real Chill;Rae Sremmurd;Hip Hop;hiphop;640x224;267.099
uNSBq6hvU1s;Goodnight Goodnight;Maroon 5;Alternative,Indie Rock,Pop,Indie Pop/Folk,Rock;rock;464x352;247.966
UROLAsyc_KU;A Milli;Lil Wayne;Hip Hop;hiphop;480x272;246.619
UzCcgwtvOf0;Runaway;Maroon 5;Pop;pop;640x352;180.001
v4gCRuoviw0;Choppin Blades (feat. Jody Highroller & Slim Jxmmi);Mike Will Made-It;Hip Hop;hiphop;640x272;364.112
v52AqofLXXM;Running Back;Wale;Hip-Hop,rap,hip hop;hiphop;640x272;218.87
V7m8oZeY-7k;Full House;Wiz Khalifa;Hip-Hop,rap,underground hip-hop;hiphop;640x352;245.526667
_VBG02qe8F4;Same Ho*s (feat. Ty$, Nipsey Hussle);The Game;Hip Hop;hiphop;640x240;229.46
VBppx70Ebjk;Amsterdam;Imagine Dragons;France,Alternative,Pop,International Pop;rock;480x256;245.248333
VdXQ5wAtr1M;I See You (feat. Chris Brown);Kap G;Rap/Hip Hop;hiphop;640x256;172.664
vH020rDYBXo;Gasoline;Halsey;love at first listen,indie pop,amazing;pop;640x352;230.433333
vHJAUuicC0Q;Dirty Dancer;Enrique Iglesias;Latin / Pop;pop;640x272;256.302
VICB2228hb8;Shell It Down (feat. T.O.K);Major Lazer;Electro;electro;640x352;193.32833300000001
vkK70XE6dS8;Everything 100 (feat. Ty Dolla $ign);Bone Thugs-N-Harmony;Hip Hop;hiphop;640x352;213.761667
VlMEGBsw6j8;Won't Go Home Without You;Maroon 5;Alternative,Indie Rock,Pop,Indie Pop/Folk,Rock;rock;640x352;253.608
VMCDTHx6cDI;Monster;Imagine Dragons;Alternative;rock;640x352;239.188333
vuEVH1OtVl4;Brown Sugar (feat. Lil Wayne);Ray J;R&B/Soul/Funk;hiphop;640x352;265.055
vxIMLHEKPUE;Payphone;Tiffany Alvord feat. Jervy Hou;Pop;pop;640x272;237.005
W_0rrS4seLo;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;208.258333
w6QGe-pXgdI;Run It!;Chris Brown;Hip Hop,Pop,R&B/Soul/Funk,Contemporary R&B;hiphop;640x352;249.475
Wa64gOwuIyE;This Summer's Gonna Hurt Like A MotherF****r;Maroon 5;Pop;pop;640x352;326.914
WaV4Bc31OPA;Wit Me (feat. Lil Wayne);T.I.;Hip Hop;hiphop;640x224;314.235
WBKnpyoFEBo;No Air;Jordin Sparks;Pop;pop;640x304;287.904
_wmD3M-BfVo;Best Love Song;T-Pain;Hip Hop;hiphop;640x352;229.576
wnUD7T5hQAs;Don't Think They Know;Chris Brown;R&B/Soul/Funk;hiphop;640x256;296.147
wROiQkB5-vM;Bounce;Kid Red;Hip-Hop,IGN;hiphop;640x272;249.057
wXHX_MOPWCs;Dreams;Tish Hyman;rnb,Hip-Hop,hip hop;hiphop;640x352;243.088333
wzMrK-aGCug;No Type;Rae Sremmurd;Hip Hop;hiphop;640x240;197.439
XgFiWGIVP6s;It Won't Stop (feat. Chris Brown);Sevyn Streeter;R&B/Soul/Funk;hiphop;640x256;277.2
xgJyoKUHzpQ;Rumour Has It;Adele;Pop;pop;640x352;278.058333
xH5t1WBPGbU;Ladies;Guido Dos Santos;Dance;electro;640x272;210.743333
XJ58hvT4fKI;Light It Up (feat. Nyla & Fuse ODG);Major Lazer;Electro;electro;480x320;3680.106667
XPpTgCho5ZA;This Love;Maroon 5;Alternative,Indie Rock,Pop,Indie Pop/Folk,Rock;rock;464x352;202.432
XQbdsq05Khg;Long Time (feat. Quavo);Ty Dolla $ign;Hip-Hop;hiphop;640x352;189.821667
XTWDTBkj6xU;So Good;Zara Larsson;Ariana Grande,pop,rnb;hiphop;640x352;174.15
y5gre_VD2MM;Animals;Ali Brustofski feat. PopGun;Pop;pop;640x352;231.665
Y7ix6RITXM0;Maps (Reflex Remix);Maroon 5;rock,pop,pop rock;rock;640x352;189.057
y8Gf4-eT3w0;How To Love;Lil Wayne;Hip Hop;hiphop;640x256;321.829
yABPLSymyHk;Control;Halsey;indie,pop,indie pop;pop;640x352;223.12
YAg6cLi1lic;Swang;Rae Sremmurd;Hip Hop;hiphop;640x352;245.666667
YazYP7ngaE8;Fuck The City Up;Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x352;170.27166699999998
YcEgXlYIFi8;He Won't Go;Adele;Pop;pop;640x352;270.512
yFk8k3npvpo;Put On My N*ggas (feat. Chris Brown);The Menace;Hip Hop;hiphop;640x352;341.821
Ylp0mjGk5mo;Sunrise;Jillionaire;electronic,EDM,fatman scoop;electro;624x320;202.757
yn_6LC4loY8;Yo (Excuse Me Miss);Chris Brown;Hip Hop,R&B/Soul/Funk;hiphop;480x352;282.471
YvC84NpZ3Y4;Picture Me Rollin';Chris Brown;rnb,Hip-Hop,Chris Brown;hiphop;640x256;313.609
_y_Xpps46Uc;Coco;Lil Wayne;Hip Hop;hiphop;640x256;246.085
YZx5WXwNUVM;By Chance;Rae Sremmurd;Hip Hop;hiphop;640x320;222.378
z29nI8RQV0U;Don't Judge Me;Chris Brown;R&B/Soul/Funk;hiphop;640x256;291.689
Z4ufe-B_C2Y;Crawl;Chris Brown;R&B/Soul/Funk;hiphop;640x256;245.505
ZBx-M2oRBLg;Duffle Bag Boy;Playaz Circle;Playaz Circle Duffle Bag Boy,Lil Wayne,rap;hiphop;624x336;233.128
ZC1F_gq2wY4;That Got Damn (Freestyle) (feat. Swae Lee, Jace & Andrea);Mike Will Made-It;Hip Hop;hiphop;640x256;185.342
ZoWsL3vXSLw;Fire Flame;Birdman;Hip Hop;hiphop;640x352;299.746
Zpeb0PSeU9A;Selsun Blue;Lil Wayne;Hip Hop;hiphop;640x352;182.88
ZQnCHHiziEs;Never Be The Same (feat. Jay Rock);Ty Dolla $ign;Hip Hop;hiphop;640x336;262.78
zsOoCtj2pw4;Warriors;Imagine Dragons;Alternative;rock;640x352;230.968333
ZXIA-U2mL3U;Welcome To My Hood;DJ Khaled;Hip Hop,Pop,Rock;rock;640x352;338.617
